📡央视IPV6,#genre#
浙江|丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
浙江|丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江|丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
浙江|丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
浙江|丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江|丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
浙江|留学世界,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
浙江|龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江|龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江|宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8

浙江|宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江|宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
浙江|宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8


浙江|平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
浙江|平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
浙江|普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
浙江|衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
浙江|衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江|衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江|衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
浙江|上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
浙江|绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
浙江|绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
浙江|绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8

浙江|绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
浙江|绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8

浙江|温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8

浙江|文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
浙江|萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江|萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8


浙江|诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8



安徽|安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv

安徽|安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv

安徽|安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv

安徽|亳州农村,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
安徽|固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8

安徽|淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
安徽|淮南一套,http://stream.0554news.com/hnds1/sd/live.m3u8
安徽|淮南二套,http://stream.0554news.com/hnds2/sd/live.m3u8
安徽|灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8


安徽|宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
安徽|宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
安徽|宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8




广西|广西卫视,http://111.59.63.32:9901/tsfile/live/1003_1.m3u8



广西|南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
广西|南宁影视娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
广西|南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
广西|南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
广西|罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8




河北|河北经济,http://live.hyxrmt.com:85/live/xwpd.m3u8
河北|荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8

河北|荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
河北|石家庄新闻,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
河北|石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
河北|石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
河北|石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
河北|保定新闻,http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8
河北|保定公共,http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8
河北|保定生活,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8

河北|承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8

河北|大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
河北|定州生活频道,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
河北|定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
河北|丰宁综合频道,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
河北|邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
河北|邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
河北|邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
河北|衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8

河北|涞水新闻频道,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8


河北|鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
河北|平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
河北|平泉综合频道,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8

河北|清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
河北|清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8

河北|任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
河北|任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8


河北|兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8



河南|河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8
河南|周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南|郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
河南|登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南|范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8
河南|扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南|固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南|光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南|鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8

河南|潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南|济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南|焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南|焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
河南|焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南|睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
河南|开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
河南|开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
河南|兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南|临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南|栾川新闻,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
河南|洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
河南|泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南|渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8

河南|嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
河南|唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南|桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8

河南|淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
河南|项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8

河南|新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
河南|新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南|鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南|偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
河南|叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南|义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南|禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
河南|禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南|叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
河南|渑池综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
河南|义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
河南|淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
河南|禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
河南|兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
河南|项城电视,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
河南|新乡,http://live.dxhmt.cn:9081/tv/10721-1.m3u8




湖北|武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
湖北|武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
湖北|武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
湖北|十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
湖北|江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1704038399-0-0-9b2442b7b11f661edfe71bc7a3a3a5a2
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1704038399-0-0-a0b56187fea04cf4f776c0b23cf5f547
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1704038399-0-0-35f354ebd7cf85af1104fa76d623c1c6
江陵综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1704038399-0-0-bf99cff97b68e2bec58f626f876f75f3
江陵经济,http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1704038399-0-0-b9e3fdf662c0b3e550dd4f06836b2b39
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
EZTV1台,http://vvlive.eztv.vip:80/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39
EZTV2台,http://vvlive.eztv.vip:80/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3
EZTV6台,http://vvlive.eztv.vip:80/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1704038399-0-0-9b2442b7b11f661edfe71bc7a3a3a5a2
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1704038399-0-0-a0b56187fea04cf4f776c0b23cf5f547
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1704038399-0-0-35f354ebd7cf85af1104fa76d623c1c6
江陵综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1704038399-0-0-bf99cff97b68e2bec58f626f876f75f3
江陵经济生活,http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1704038399-0-0-b9e3fdf662c0b3e550dd4f06836b2b39
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd

麻城综合,http://119.36.30.199:8888/mctv1.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
郧阳新闻综合,http://58.19.198.159:2021/hls1.m3u8
黄冈新闻,http://huanggang-live21.cjyun.org/10120/s10120-xwzh.m3u8?auth_key=1704038399-0-0-467fc23b176dde216d3e41c725fd1b6b
黄冈生活,http://huanggang-live21.cjyun.org/10120/s10120-xwgg.m3u8?auth_key=1704038399-0-0-6fa37070415efc6d085d8a432247eb4a
红安综合,http://hongan-live21.cjyun.org/10063/s10063-HAZH.m3u8?auth_key=1704038399-0-0-636fa13407289721c04902585b40acec
黄石新闻综合,https://huangshifb-live21.cjyun.org/10200/s10200-huangshitv01.m3u8?auth_key=1704038399-0-0-16aa429960c0d43a0f80e83bbf91698a
阳新综合,https://yangxin-live21.cjyun.org/10104/s10104-yangxin-tv01.m3u8?auth_key=1704038399-0-0-765baba6bbd0c61a3bacffe8549d8d91
咸宁综合,https://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1704038399-0-0-3a430a04b001154f7360d7a213a73319
咸宁经济生活,https://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1704038399-0-0-57a073b16d0dbf7182a51df714d103f9
嘉鱼新闻综合,http://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1704038399-0-0-d89a910ae4d57b439b4e9a11a56d25d2
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1704038399-0-0-4591ff02ae296e89d57bfabacaf7e129
通城综合,https://tongcheng-live21.cjyun.org/10132/s10132-tongchengtv01.m3u8?auth_key=1704038399-0-0-4340a5902757b9adebfafe14d7d1e683
孝感生活,http://xiaogan-live21.cjyun.org/10139/s10139-shpd.m3u8?auth_key=1704038399-0-0-38258db7eb010303cb33988874a75a9f
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1704038399-0-0-66730340ff88177724aa0e28999d1aab
应城新闻党建,https://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1704038399-0-0-183e4f22e93e62e3d5853726af611aed
松滋综合,http://songzi-live21.cjyun.org/10194/s10194-songzi-tv1.m3u8?auth_key=1704038399-0-0-8a816733aac199df58c68a9818b8ef76
荆门新闻,http://jingmen-live21.cjyun.org/10101/s10101-jmnews.m3u8?auth_key=1704038399-0-0-13c3bcd900adf2e0769c37e9b77ac917
荆门教育,http://jingmen-live21.cjyun.org/10101/s10101-jmjytv.m3u8?auth_key=1704038399-0-0-07df8996b53392164dd8c9da2b3e1477
沙洋综合电视,http://shayang-live21.cjyun.org/10110/s10110-sytv1.m3u8?auth_key=1704038399-0-0-b07aa5a0a6f1c83a3c61bb86c94a8fee
谷城综合,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1704038399-0-0-9b04df5d845d5e76347ce466fdcd2032
宜都综合,http://yidushi-live21.cjyun.org/yidushi/s10092-yidushitv01.m3u8?auth_key=1704038399-0-0-f4d74ed0ac9ceda3f3bc9578111a235b
长阳综合,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1704038399-0-0-1fcaab230981d2c4f214defbef335ed5
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1704038399-0-0-4d63b3e7a5ca5d8a9a6ec38a5f3ecabc
当阳电视台,http://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1704038399-0-0-d94526965480b96a43608d6ddad3c9a8
秭归新闻综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1704038399-0-0-74d94da372e55ee5587c2707140eab2c
五峰电视台,http://wufeng-live21.cjyun.org/10112/s10112-wffm.m3u8?auth_key=1704038399-0-0-236fe139fc8989e5586aab605371a64b
兴山综合,http://xingshan-live21.cjyun.org/cjyun/s10108-xingshanTV01.m3u8?auth_key=1704038399-0-0-d18d120277c3d0e90b935cf0d1aaeb44
利川新闻综合,http://lichuan-live21.cjyun.org/10093/s10093-lczh.m3u8?auth_key=1704038399-0-0-6925f04d8efe10283376f4632ccbc454

鹤峰综合,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1704038399-0-0-73faaff5056f4c2f3eaa37886ba5a32d
巴东综合,http://badong-live21.cjyun.org/10095/s10095-bdtv1.m3u8?auth_key=1704038399-0-0-4565a31ae93b5c49923c9a9127d8874d
鄂州新闻综合,http://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1704038399-0-0-f97391c85e7bf53b885ed7d63cf722c0
鄂州公共,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1704038399-0-0-7387d4927e444c08f898365bb0a16e87
随州广水新闻,http://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1704038399-0-0-5c0cb2e7b7e0bc9c67777330c96507ad




湖南|湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湖南|湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8




山东|山东新闻,http://livealone.iqilu.com/iqilu/ggpdhjOF03kn.flv
山东|山东齐鲁,http://livealone.iqilu.com/iqilu/qlpdhjOF03kn.flv
山东|山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.flv
山东|山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.flv
山东|山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.flv
山东|山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.flv
山东|山东体育,http://livealone.iqilu.com/iqilu/typdhjOF03kn.flv
山东|山东少儿,http://livealone.iqilu.com/iqilu/sepdhjOF03kn.flv
山东|山东教育卫视,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8

山东|烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
山东|烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
山东|烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
山东|烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
山东|枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
山东|枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
山东|青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
山东|青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8

山东|菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
山东|青岛电视城阳区,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
山东|泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
山东|泰安新泰新闻综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8






四川|大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
四川|大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
四川|德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川|广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8

四川|黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
四川|洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川|会东综合,http://112.45.133.129:90/live/xwzh.m3u8

四川|金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川|金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川|乐至综合,http://175.155.106.72:89/live1/live1.m3u8

四川|利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川|凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8

四川|纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
四川|攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
四川|蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川|松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8

四川|汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8

四川|营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8



重庆|重庆新闻,https://sjlivecdn9.cbg.cn/202906282314/app_2/_definst_/ls_3.stream/chunklist.m3u8

重庆|北碚综合,http://222.178.181.121:12034/beibei01.m3u8
重庆|璧山综合,http://222.179.42.129:8181/hls1.m3u8
重庆|大足综合,http://218.201.85.71:3170/m3u8

重庆|荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8

重庆|万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
重庆|万载综合,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
重庆|万载综合,http://ls.qingting.fm/live/273.m3u8

重庆|万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
重庆|万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8

重庆|万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
重庆|万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
重庆|武隆综合,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8



山西|山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西|山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西|山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西|山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true

山西|高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
山西|怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
山西|吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8

山西|晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西|晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8


山西|潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
山西|宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
山西|武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
山西|运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
山西|运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
山西|运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8





江西|赣州新闻,http://wb.jxgztv.com/live/gztv1.flv
江西|赣州公共,http://wb.jxgztv.com/live/gztv2.flv
江西|赣州教育,http://wb.jxgztv.com/live/gztv3.flv
江西|南昌新闻综合,http://live.cooltv.top/tv/nctv.php?id=1
江西|南昌文旅,http://live.cooltv.top/tv/nctv.php?id=2
江西|南昌资讯,http://live.cooltv.top/tv/nctv.php?id=3





福建|霞浦公共,http://218.106.152.196/lsdream/f2Hfjtd/5000/live.m3u8
福建|云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
福建|漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
福建|三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
福建|三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8



陕西|陕西二套,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/1.m3u8
陕西|陕西八套,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
陕西|农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
陕西|保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
陕西|保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
陕西|铜川-2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8
陕西|宝鸡-1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
陕西|佛坪-1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
陕西|渭南-1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226376/1.m3u8





甘肃|白银综合,http://live.bygd.cn/byzh/sd/live.m3u8







云南|QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
云南|保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c



云南|怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8

